FileName = C:\Escalation\GF\JAM 4210485-188 (RTA2470) Temp Fluctuation\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_43

LogCount = 5205
Version = 0

"Index","Date","Time","Status","Message","CEID","Trans.ID","W-Bit","Detail","ReplyResult"
"0","2020/04/02","00:50:54","Send","S7F20","","B0F5","OFF","List (2)    847
  Ascii(1)  21  :SEQ|Q-RTA2470-AO-1cyc
  Ascii(1)  21  :SEQ|Q-RTA2470-AO-2cyc
  Ascii(1)  21  :SEQ|Q-RTA2470-AO-3cyc
  Ascii(1)  21  :SEQ|Q-RTA2470-AO-5cyc
  Ascii(1)  21  :SEQ|Q-RTA2470-AO-7cyc
  Ascii(1)  21  :SEQ|Q-RTA2470-AO-9cyc
  Ascii(1)  23  :SEQ|Q-RTA2470-PM3-PURGE
  Ascii(1)  17  :SEQ|Q-RTA2470-TIC
  Ascii(1)  20  :SEQ|Q-RTA2470-TIC-BU
  Ascii(1)  14  :SEQ|Q-TIC-COND
  Ascii(1)  16  :SEQ|Q-TIC-COND-B
  Ascii(1)  22  :SEQ|Q-TIC-CONDITIONING
  Ascii(1)  18  :SEQ|Q-TIC-COND-PM2
  Ascii(1)  28  :SEQ|Q-TIC-COND-PM2-TU123L200
  Ascii(1)  18  :SEQ|Q-TIC-COND-PM3
  Ascii(1)  19  :SEQ|Q-TIC-COND-Test
  Ascii(1)  24  :SEQ|Q-TIC-COND-TT25BHP00
  Ascii(1)  24  :SEQ|Q-TIC-COND-TU00AVF00
  Ascii(1)  24  :SEQ|Q-TIC-COND-TU0B6CB00
  Ascii(1)  24  :SEQ|Q-TIC-COND-TU1FSU600
  Ascii(1)  24  :SEQ|Q-TIC-COND-TU1FU5100
  Ascii(1)  24  :SEQ|Q-TIC-COND-TU1LTSD00
  Ascii(1)  12  :SEQ|RC1InOut
  Ascii(1)  15  :SEQ|RC1InOut360
  Ascii(1)  12  :SEQ|RC2_AOPD
  Ascii(1)  14  :SEQ|RC2_Burnin
  Ascii(1)  19  :SEQ|RC2_Burnin_Rev2
  Ascii(1)  20  :SEQ|RC2_LinePurge_K1
  Ascii(1)  23  :SEQ|RC2_M00C_K75LP1_13C
  Ascii(1)  23  :SEQ|RC2_M00C_K75LP1_16C
  Ascii(1)  23  :SEQ|RC2_M00C_K75LP1_18C
  Ascii(1)  23  :SEQ|RC2_M00C_K75LP1_23C
  Ascii(1)  23  :SEQ|RC2_M10C_K75LP1_12C
  Ascii(1)  23  :SEQ|RC2_M10C_K75LP1_15C
  Ascii(1)  23  :SEQ|RC2_M10C_K75LP1_17C
  Ascii(1)  23  :SEQ|RC2_M10C_K75LP1_22C
  Ascii(1)  23  :SEQ|RC2_M10C_K75LP2_12C
  Ascii(1)  23  :SEQ|RC2_M10C_K75LP2_17C
  Ascii(1)  23  :SEQ|RC2_M10C_K75LP2_22C
  Ascii(1)  23  :SEQ|RC2_M10C_K95LP1_12C
  Ascii(1)  23  :SEQ|RC2_M10C_K95LP1_16C
  Ascii(1)  23  :SEQ|RC2_M10C_K95LP1_17C
  Ascii(1)  23  :SEQ|RC2_M10C_K95LP1_22C
  Ascii(1)  23  :SEQ|RC2_M90C_K75LP1_14C
  Ascii(1)  23  :SEQ|RC2_M90C_K75LP1_19C
  Ascii(1)  23  :SEQ|RC2_M90C_K75LP1_24C
  Ascii(1)  17  :SEQ|RC2_Seasoning
  Ascii(1)  22  :SEQ|RC2_Seasoning_Rev2
  Ascii(1)  17  :SEQ|RC2_SHD_purge
  Ascii(1)  18  :SEQ|RC2_SHD_VLV_S1
  Ascii(1)  20  :SEQ|RC2_SHD_VLV_S1S3
  Ascii(1)  18  :SEQ|RC2_SHD_VLV_S3
  Ascii(1)  19  :SEQ|RC2_shower+line
  Ascii(1)  15  :SEQ|RC2_TC_150c
  Ascii(1)  14  :SEQ|RC2_TC_15c
  Ascii(1)  14  :SEQ|RC2_TC_17c
  Ascii(1)  14  :SEQ|RC2_TC_25c
  Ascii(1)  14  :SEQ|RC2_TC_33c
  Ascii(1)  13  :SEQ|RC2_TC_8c
  Ascii(1)  13  :SEQ|RC2_TC_9c
  Ascii(1)  12  :SEQ|RC2InOut
  Ascii(1)  14  :SEQ|RC3_Burnin
  Ascii(1)  19  :SEQ|RC3_Burnin_Rev2
  Ascii(1)  22  :SEQ|RC3_Burnin_Rev2_KK
  Ascii(1)  13  :SEQ|RC3_INOUT
  Ascii(1)  17  :SEQ|RC3_INOUT-KLA
  Ascii(1)  20  :SEQ|RC3_LinePurge_K1
  Ascii(1)  23  :SEQ|RC3_LinePurge_K1_8T
  Ascii(1)  30  :SEQ|RC3_LinePurge_K1-TU1017300
  Ascii(1)  17  :SEQ|RC3_Seasoning
  Ascii(1)  22  :SEQ|RC3_Seasoning_Rev2
  Ascii(1)  19  :SEQ|RC3_shower+line
  Ascii(1)  12  :SEQ|RC3InOut
  Ascii(1)  14  :SEQ|sus_tuning
  Ascii(1)  17  :SEQ|TIALC-PM1-ENG
  Ascii(1)  17  :SEQ|TIALC-PM2-ENG
  Ascii(1)  17  :SEQ|TIALC-PM3-ENG
  Ascii(1)  22  :SEQ|TV_Fingerprint_PM2
  Ascii(1)  22  :SEQ|TV_Fingerprint_PM3
  Ascii(1)  10  :RC2|ALDTIN
  Ascii(1)   8  :RC2|AOPD
  Ascii(1)  12  :RC2|AOPDCOAT
  Ascii(1)  17  :RC2|ArPs_Idle_20m
  Ascii(1)  21  :RC2|ASMTIC-11CYC-3.5s
  Ascii(1)  21  :RC2|ASMTIC-11CYC-3P5s
  Ascii(1)  21  :RC2|ASMTIC-11CYC-6.5s
  Ascii(1)  21  :RC2|ASMTIC-13CYC-6.5s
  Ascii(1)  21  :RC2|ASMTIC-15CYC-6.5s
  Ascii(1)  21  :RC2|ASMTIC-25CYC-6.5s
  Ascii(1)  20  :RC2|ASMTIC-3CYC-6.5s
  Ascii(1)  21  :RC2|ASMTIC-40CYC-6.5s
  Ascii(1)  20  :RC2|ASMTIC-5CYC-6.5s
  Ascii(1)  20  :RC2|ASMTIC-7CYC-6.5s
  Ascii(1)  20  :RC2|ASMTIC-9CYC-3.5s
  Ascii(1)  18  :RC2|ASMTIC-9CYC-5s
  Ascii(1)  20  :RC2|ASMTIC-9CYC-6.5s
  Ascii(1)  15  :RC2|CC_COOLDOWN
  Ascii(1)  19  :RC2|CC_COOLDOWN_TMA
  Ascii(1)  21  :RC2|EDTIALC50MS-11CYC
  Ascii(1)  20  :RC2|EDTIALC50MS-7CYC
  Ascii(1)  20  :RC2|EDTIALC50MS-9CYC
  Ascii(1)  20  :RC2|EMTIALC24MS-7CYC
  Ascii(1)  15  :RC2|EMTIALC40MS
  Ascii(1)  23  :RC2|EMTIALC40MS40K1_RC2
  Ascii(1)  23  :RC2|EMTIALC40MS41K1_RC2
  Ascii(1)  19  :RC2|EMTIALC50MSU-11
  Ascii(1)  19  :RC2|EMTIALC50MSU-12
  Ascii(1)  19  :RC2|EMTIALC50MSU-14
  Ascii(1)  27  :RC2|EMTIALC50MSU-14-M789300
  Ascii(1)  27  :RC2|EMTIALC50MSU-14-M789900
  Ascii(1)  27  :RC2|EMTIALC50MSU-14-M8FJB00
  Ascii(1)  27  :RC2|EMTIALC50MSU-14-M9JAL00
  Ascii(1)  27  :RC2|EMTIALC50MSU-14-M9JRN00
  Ascii(1)  27  :RC2|EMTIALC50MSU-14-M9P5900
  Ascii(1)  19  :RC2|EMTIALC50MSU-15
  Ascii(1)  19  :RC2|EMTIALC50MSU-20
  Ascii(1)  18  :RC2|EMTIALC50MSU-5
  Ascii(1)  18  :RC2|EMTIALC50MSU-7
  Ascii(1)  18  :RC2|EMTIALC50MSU-9
  Ascii(1)  20  :RC2|EMTIALC50MSU-SEC
  Ascii(1)  17  :RC2|E-PMTIALC30MS
  Ascii(1)  20  :RC2|E-PMTIALC40MS11C
  Ascii(1)  20  :RC2|E-PMTIALC40MS13C
  Ascii(1)  21  :RC2|E-PMTIALC40MS35K1
  Ascii(1)  20  :RC2|E-PMTIALC40MS4K1
  Ascii(1)  19  :RC2|E-PMTIALC40MS9C
  Ascii(1)  17  :RC2|E-PMTIALC50MS
  Ascii(1)  20  :RC2|E-PMTIALC50MS11C
  Ascii(1)  20  :RC2|E-PMTIALC50MS13C
  Ascii(1)  20  :RC2|E-PMTIALC50MS15C
  Ascii(1)  20  :RC2|E-PMTIALC50MS20C
  Ascii(1)  19  :RC2|E-PMTIALC50MS8C
