"7884","06/13","19:47:12","Recv","S6F12",Event Report Acknowledge
"7883","06/13","19:47:16","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"7882","06/13","19:47:16","Recv","S6F12",Event Report Acknowledge
"7881","06/13","19:47:17","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"7880","06/13","19:47:17","Recv","S6F12",Event Report Acknowledge
"7879","06/13","19:47:21","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"7878","06/13","19:47:21","Recv","S6F12",Event Report Acknowledge
"7877","06/13","19:47:21","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"7876","06/13","19:47:22","Recv","S6F12",Event Report Acknowledge
"7875","06/13","19:47:26","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"7874","06/13","19:47:26","Recv","S6F12",Event Report Acknowledge
"7873","06/13","19:47:26","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"7872","06/13","19:47:26","Recv","S6F12",Event Report Acknowledge
"7871","06/13","19:47:30","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"7870","06/13","19:47:30","Recv","S6F12",Event Report Acknowledge
"7869","06/13","19:48:11","Send","S6F11","CEID:77939 RC3RecipeFinished (RC3 Finished in 00:07:08)"
"7868","06/13","19:48:11","Recv","S6F12",Event Report Acknowledge
"7867","06/13","19:48:11","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"7866","06/13","19:48:11","Recv","S6F12",Event Report Acknowledge
"7865","06/13","19:48:11","Send","S6F11",CEID:102448 DepositionRecipeFinished
"7864","06/13","19:48:11","Recv","S6F12",Event Report Acknowledge
"7863","06/13","19:48:16","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"7862","06/13","19:48:16","Recv","S6F12",Event Report Acknowledge
"7861","06/13","19:48:23","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"7860","06/13","19:48:23","Recv","S6F12",Event Report Acknowledge
"7859","06/13","19:48:28","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"7858","06/13","19:48:28","Recv","S6F12",Event Report Acknowledge
"7857","06/13","19:48:28","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"7856","06/13","19:48:29","Recv","S6F12",Event Report Acknowledge
"7855","06/13","19:48:32","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"7854","06/13","19:48:32","Recv","S6F12",Event Report Acknowledge
"7853","06/13","19:48:32","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"7852","06/13","19:48:32","Recv","S6F12",Event Report Acknowledge
"7851","06/13","19:48:37","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"7850","06/13","19:48:37","Recv","S6F12",Event Report Acknowledge
"7849","06/13","19:48:37","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"7848","06/13","19:48:37","Recv","S6F12",Event Report Acknowledge
"7847","06/13","19:48:39","Send","S6F11","CEID:78291 WaferMovedStartRC3BERbt (RC3 Finished Wafer in 00:07:59)"
"7846","06/13","19:48:39","Recv","S6F12",Event Report Acknowledge
"7845","06/13","19:48:42","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"7844","06/13","19:48:42","Recv","S6F12",Event Report Acknowledge
"7843","06/13","19:48:45","Send","S6F11",CEID:78307 WaferMovedFinishRC3BERbt
"7842","06/13","19:48:45","Recv","S6F12",Event Report Acknowledge
"7841","06/13","19:48:46","Send","S6F11",CEID:78259 WaferMovedStartBERbtRC3
"7840","06/13","19:48:46","Recv","S6F12",Event Report Acknowledge
"7839","06/13","19:48:50","Send","S6F11","CEID:78275 WaferMovedFinishBERbtRC3 (RC3 Wafer Entered)"
"7838","06/13","19:48:50","Recv","S6F12",Event Report Acknowledge
"7837","06/13","19:48:50","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"7836","06/13","19:48:51","Recv","S6F12",Event Report Acknowledge
"7835","06/13","19:48:56","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"7834","06/13","19:48:56","Recv","S6F12",Event Report Acknowledge
"7833","06/13","19:49:14","Send","S6F11","CEID:77923 RC3RecipeStarted (RC3 Started)"
"7832","06/13","19:49:14","Recv","S6F12",Event Report Acknowledge
"7831","06/13","19:49:14","Send","S6F11",CEID:102432 DepositionRecipeStarted
"7830","06/13","19:49:14","Recv","S6F12",Event Report Acknowledge
"7829","06/13","19:49:15","Send","S6F11","CEID:77940 RC4RecipeFinished (RC4 Finished in 00:07:08)"
"7828","06/13","19:49:15","Recv","S6F12",Event Report Acknowledge
"7827","06/13","19:49:15","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"7826","06/13","19:49:15","Recv","S6F12",Event Report Acknowledge
"7825","06/13","19:49:16","Send","S6F11",CEID:102448 DepositionRecipeFinished
"7824","06/13","19:49:16","Recv","S6F12",Event Report Acknowledge
"7823","06/13","19:49:23","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"7822","06/13","19:49:23","Recv","S6F12",Event Report Acknowledge
"7821","06/13","19:49:46","Send","S6F11","CEID:78292 WaferMovedStartRC4BERbt (RC4 Finished Wafer in 00:08:03)"
"7820","06/13","19:49:46","Recv","S6F12",Event Report Acknowledge
"7819","06/13","19:49:52","Send","S6F11",CEID:78308 WaferMovedFinishRC4BERbt
"7818","06/13","19:49:53","Recv","S6F12",Event Report Acknowledge
"7817","06/13","19:49:53","Send","S6F11",CEID:78260 WaferMovedStartBERbtRC4
"7816","06/13","19:49:53","Recv","S6F12",Event Report Acknowledge
"7815","06/13","19:49:57","Send","S6F11","CEID:78276 WaferMovedFinishBERbtRC4 (RC4 Wafer Entered)"
"7814","06/13","19:49:58","Recv","S6F12",Event Report Acknowledge
"7813","06/13","19:49:58","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"7812","06/13","19:49:58","Recv","S6F12",Event Report Acknowledge
"7811","06/13","19:50:03","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"7810","06/13","19:50:03","Recv","S6F12",Event Report Acknowledge
"7809","06/13","19:50:21","Send","S6F11","CEID:77924 RC4RecipeStarted (RC4 Started)"
"7808","06/13","19:50:21","Recv","S6F12",Event Report Acknowledge
"7807","06/13","19:50:22","Send","S6F11",CEID:102432 DepositionRecipeStarted
"7806","06/13","19:50:22","Recv","S6F12",Event Report Acknowledge
"7805","06/13","19:51:11","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"7804","06/13","19:51:11","Recv","S6F12",Event Report Acknowledge
"7803","06/13","19:51:16","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"7802","06/13","19:51:16","Recv","S6F12",Event Report Acknowledge
"7801","06/13","19:51:17","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"7800","06/13","19:51:17","Recv","S6F12",Event Report Acknowledge
"7799","06/13","19:51:20","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"7798","06/13","19:51:20","Recv","S6F12",Event Report Acknowledge
"7797","06/13","19:51:21","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"7796","06/13","19:51:21","Recv","S6F12",Event Report Acknowledge
"7795","06/13","19:51:25","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"7794","06/13","19:51:25","Recv","S6F12",Event Report Acknowledge
"7793","06/13","19:51:26","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"7792","06/13","19:51:26","Recv","S6F12",Event Report Acknowledge
"7791","06/13","19:51:30","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"7790","06/13","19:51:30","Recv","S6F12",Event Report Acknowledge
"7789","06/13","19:52:17","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"7788","06/13","19:52:17","Recv","S6F12",Event Report Acknowledge
"7787","06/13","19:52:21","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"7786","06/13","19:52:21","Recv","S6F12",Event Report Acknowledge
"7785","06/13","19:52:22","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"7784","06/13","19:52:22","Recv","S6F12",Event Report Acknowledge
"7783","06/13","19:52:23","Send","S6F11","CEID:77937 RC1RecipeFinished (RC1 Finished in 00:07:08)"
"7782","06/13","19:52:23","Recv","S6F12",Event Report Acknowledge
"7781","06/13","19:52:23","Send","S6F11",CEID:110688 PJSMSCT-6(PROCESSING->PROCESSINGCOMPLETE)
"7780","06/13","19:52:23","Recv","S6F12",Event Report Acknowledge
"7779","06/13","19:52:24","Send","S6F11",CEID:102448 DepositionRecipeFinished
"7778","06/13","19:52:24","Recv","S6F12",Event Report Acknowledge
"7777","06/13","19:52:24","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"7776","06/13","19:52:24","Recv","S6F12",Event Report Acknowledge
"7775","06/13","19:52:25","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"7774","06/13","19:52:25","Recv","S6F12",Event Report Acknowledge
"7773","06/13","19:52:26","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"7772","06/13","19:52:26","Recv","S6F12",Event Report Acknowledge
"7771","06/13","19:52:29","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"7770","06/13","19:52:29","Recv","S6F12",Event Report Acknowledge
"7769","06/13","19:52:30","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"7768","06/13","19:52:30","Recv","S6F12",Event Report Acknowledge
"7767","06/13","19:52:30","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"7766","06/13","19:52:30","Recv","S6F12",Event Report Acknowledge
"7765","06/13","19:52:35","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"7764","06/13","19:52:35","Recv","S6F12",Event Report Acknowledge
"7763","06/13","19:52:51","Send","S6F11","CEID:78289 WaferMovedStartRC1BERbt (RC1 Finished Wafer in 00:07:59)"
"7762","06/13","19:52:51","Recv","S6F12",Event Report Acknowledge
"7761","06/13","19:52:57","Send","S6F11",CEID:78305 WaferMovedFinishRC1BERbt
"7760","06/13","19:52:57","Recv","S6F12",Event Report Acknowledge
"7759","06/13","19:52:58","Send","S6F11",CEID:78257 WaferMovedStartBERbtRC1
"7758","06/13","19:52:58","Recv","S6F12",Event Report Acknowledge
"7757","06/13","19:53:02","Send","S6F11","CEID:78273 WaferMovedFinishBERbtRC1 (RC1 Wafer Entered)"
"7756","06/13","19:53:02","Recv","S6F12",Event Report Acknowledge
"7755","06/13","19:53:03","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"7754","06/13","19:53:03","Recv","S6F12",Event Report Acknowledge
"7753","06/13","19:53:07","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"7752","06/13","19:53:07","Recv","S6F12",Event Report Acknowledge
"7751","06/13","19:53:25","Send","S6F11","CEID:77921 RC1RecipeStarted (RC1 Started)"
"7750","06/13","19:53:26","Recv","S6F12",Event Report Acknowledge
"7749","06/13","19:53:26","Send","S6F11",CEID:102432 DepositionRecipeStarted
"7748","06/13","19:53:26","Recv","S6F12",Event Report Acknowledge
"7747","06/13","19:53:36","Send","S6F11","CEID:77938 RC2RecipeFinished (RC2 Finished in 00:07:08)"
"7746","06/13","19:53:36","Recv","S6F12",Event Report Acknowledge
"7745","06/13","19:53:36","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"7744","06/13","19:53:36","Recv","S6F12",Event Report Acknowledge
"7743","06/13","19:53:37","Send","S6F11",CEID:102448 DepositionRecipeFinished
"7742","06/13","19:53:37","Recv","S6F12",Event Report Acknowledge
"7741","06/13","19:53:42","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"7740","06/13","19:53:42","Recv","S6F12",Event Report Acknowledge
"7739","06/13","19:54:04","Send","S6F11","CEID:78290 WaferMovedStartRC2BERbt (RC2 Finished Wafer in 00:07:59)"
"7738","06/13","19:54:04","Recv","S6F12",Event Report Acknowledge
"7737","06/13","19:54:11","Send","S6F11",CEID:78306 WaferMovedFinishRC2BERbt
"7736","06/13","19:54:11","Recv","S6F12",Event Report Acknowledge
"7735","06/13","19:54:11","Send","S6F11",CEID:78258 WaferMovedStartBERbtRC2
"7734","06/13","19:54:11","Recv","S6F12",Event Report Acknowledge
"7733","06/13","19:54:16","Send","S6F11","CEID:78274 WaferMovedFinishBERbtRC2 (RC2 Wafer Entered)"
"7732","06/13","19:54:16","Recv","S6F12",Event Report Acknowledge
"7731","06/13","19:54:16","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"7730","06/13","19:54:16","Recv","S6F12",Event Report Acknowledge
"7729","06/13","19:54:21","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"7728","06/13","19:54:21","Recv","S6F12",Event Report Acknowledge
"7727","06/13","19:54:39","Send","S6F11","CEID:77922 RC2RecipeStarted (RC2 Started)"
"7726","06/13","19:54:39","Recv","S6F12",Event Report Acknowledge
"7725","06/13","19:54:39","Send","S6F11",CEID:102432 DepositionRecipeStarted
"7724","06/13","19:54:39","Recv","S6F12",Event Report Acknowledge
"7723","06/13","19:55:22","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"7722","06/13","19:55:22","Recv","S6F12",Event Report Acknowledge
"7721","06/13","19:55:27","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"7720","06/13","19:55:27","Recv","S6F12",Event Report Acknowledge
"7719","06/13","19:55:27","Send","S6F11",CEID:78195 WaferMovedStartFERbtLP3
"7718","06/13","19:55:27","Recv","S6F12",Event Report Acknowledge
"7717","06/13","19:55:31","Send","S6F11","CEID:78211 WaferMovedFinishFERbtLP3 (LP3 receiving a Wafer )"
"7716","06/13","19:55:31","Recv","S6F12",Event Report Acknowledge
"7715","06/13","19:55:31","Send","S6F11",CEID:110704 PJSMSCT-7(PROCESSCOMPLETE->nostate)
"7714","06/13","19:55:31","Recv","S6F12",Event Report Acknowledge
"7713","06/13","19:55:32","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"7712","06/13","19:55:32","Recv","S6F12",Event Report Acknowledge
"7711","06/13","19:55:33","Send","S6F11",CEID:114848 CJSMSCT-10(EXECUTING->COMPLETED)
"7710","06/13","19:55:33","Recv","S6F12",Event Report Acknowledge
"7709","06/13","19:55:35","Recv","S3F17",Carrier Action Request 
"7708","06/13","19:55:35","Send","S3F18",Carrier Action Acknowledge 
"7707","06/13","19:55:37","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"7706","06/13","19:55:37","Recv","S6F12",Event Report Acknowledge
"7705","06/13","19:55:37","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"7704","06/13","19:55:37","Recv","S6F12",Event Report Acknowledge
"7703","06/13","19:55:38","Send","S6F11",CEID:94432 CarrierCloseed
"7702","06/13","19:55:38","Recv","S6F12",Event Report Acknowledge
"7701","06/13","19:55:41","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"7700","06/13","19:55:42","Recv","S6F12",Event Report Acknowledge
"7699","06/13","19:55:43","Send","S6F11",CEID:94400 CarrierUndocked
"7698","06/13","19:55:43","Recv","S6F12",Event Report Acknowledge
"7697","06/13","19:55:44","Send","S6F11",CEID:107264 LPTSMSCT-9(TRANSFERBLOCKED->READYTOUNLOAD)
"7696","06/13","19:55:44","Recv","S6F12",Event Report Acknowledge
"7695","06/13","19:56:22","Send","S6F11","CEID:77939 RC3RecipeFinished (RC3 Finished in 00:07:08)"
"7694","06/13","19:56:22","Recv","S6F12",Event Report Acknowledge
"7693","06/13","19:56:22","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"7692","06/13","19:56:22","Recv","S6F12",Event Report Acknowledge
"7691","06/13","19:56:22","Send","S6F11",CEID:102448 DepositionRecipeFinished
"7690","06/13","19:56:22","Recv","S6F12",Event Report Acknowledge
"7689","06/13","19:56:27","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"7688","06/13","19:56:27","Recv","S6F12",Event Report Acknowledge
"7687","06/13","19:56:35","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"7686","06/13","19:56:35","Recv","S6F12",Event Report Acknowledge
"7685","06/13","19:56:40","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"7684","06/13","19:56:40","Recv","S6F12",Event Report Acknowledge
"7683","06/13","19:56:40","Send","S6F11",CEID:78193 WaferMovedStartFERbtLP1
"7682","06/13","19:56:40","Recv","S6F12",Event Report Acknowledge
"7681","06/13","19:56:44","Send","S6F11","CEID:78209 WaferMovedFinishFERbtLP1 (LP1 receiving a Wafer )"
"7680","06/13","19:56:44","Recv","S6F12",Event Report Acknowledge
"7679","06/13","19:56:44","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"7678","06/13","19:56:44","Recv","S6F12",Event Report Acknowledge
"7677","06/13","19:56:47","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"7676","06/13","19:56:47","Recv","S6F12",Event Report Acknowledge
"7675","06/13","19:56:48","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"7674","06/13","19:56:48","Recv","S6F12",Event Report Acknowledge
"7673","06/13","19:56:50","Send","S6F11","CEID:78291 WaferMovedStartRC3BERbt (RC3 Finished Wafer in 00:08:00)"
"7672","06/13","19:56:50","Recv","S6F12",Event Report Acknowledge
"7671","06/13","19:56:52","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"7670","06/13","19:56:52","Recv","S6F12",Event Report Acknowledge
"7669","06/13","19:56:56","Send","S6F11",CEID:78307 WaferMovedFinishRC3BERbt
"7668","06/13","19:56:56","Recv","S6F12",Event Report Acknowledge
"7667","06/13","19:56:57","Send","S6F11",CEID:78259 WaferMovedStartBERbtRC3
"7666","06/13","19:56:57","Recv","S6F12",Event Report Acknowledge
"7665","06/13","19:57:02","Send","S6F11","CEID:78275 WaferMovedFinishBERbtRC3 (RC3 Wafer Entered)"
"7664","06/13","19:57:02","Recv","S6F12",Event Report Acknowledge
"7663","06/13","19:57:02","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"7662","06/13","19:57:02","Recv","S6F12",Event Report Acknowledge
"7661","06/13","19:57:04","Send","S6F11",CEID:94368 CarrierUnclamped
"7660","06/13","19:57:04","Recv","S6F12",Event Report Acknowledge
"7659","06/13","19:57:07","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"7658","06/13","19:57:07","Recv","S6F12",Event Report Acknowledge
"7657","06/13","19:57:16","Send","S6F11",CEID:94240 MaterialRemoved
"7656","06/13","19:57:16","Recv","S6F12",Event Report Acknowledge
"7655","06/13","19:57:18","Send","S6F11",CEID:107248 LPTSMSCT-8(TRANSFERBLOCKED->READYTOLOAD)
"7654","06/13","19:57:18","Recv","S6F12",Event Report Acknowledge
"7653","06/13","19:57:25","Send","S6F11","CEID:77923 RC3RecipeStarted (RC3 Started)"
"7652","06/13","19:57:25","Recv","S6F12",Event Report Acknowledge
"7651","06/13","19:57:25","Send","S6F11",CEID:102432 DepositionRecipeStarted
"7650","06/13","19:57:25","Recv","S6F12",Event Report Acknowledge
"7649","06/13","19:57:29","Send","S6F11","CEID:77940 RC4RecipeFinished (RC4 Finished in 00:07:08)"
"7648","06/13","19:57:29","Recv","S6F12",Event Report Acknowledge
"7647","06/13","19:57:29","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"7646","06/13","19:57:30","Recv","S6F12",Event Report Acknowledge
"7645","06/13","19:57:30","Send","S6F11",CEID:102448 DepositionRecipeFinished
"7644","06/13","19:57:30","Recv","S6F12",Event Report Acknowledge
"7643","06/13","19:57:35","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"7642","06/13","19:57:35","Recv","S6F12",Event Report Acknowledge
"7641","06/13","19:57:57","Send","S6F11","CEID:78292 WaferMovedStartRC4BERbt (RC4 Finished Wafer in 00:08:00)"
"7640","06/13","19:57:57","Recv","S6F12",Event Report Acknowledge
"7639","06/13","19:58:04","Send","S6F11",CEID:78308 WaferMovedFinishRC4BERbt
"7638","06/13","19:58:04","Recv","S6F12",Event Report Acknowledge
"7637","06/13","19:58:04","Send","S6F11",CEID:78260 WaferMovedStartBERbtRC4
"7636","06/13","19:58:04","Recv","S6F12",Event Report Acknowledge
"7635","06/13","19:58:09","Send","S6F11","CEID:78276 WaferMovedFinishBERbtRC4 (RC4 Wafer Entered)"
"7634","06/13","19:58:09","Recv","S6F12",Event Report Acknowledge
"7633","06/13","19:58:09","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"7632","06/13","19:58:09","Recv","S6F12",Event Report Acknowledge
"7631","06/13","19:58:14","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"7630","06/13","19:58:14","Recv","S6F12",Event Report Acknowledge
"7629","06/13","19:58:33","Send","S6F11","CEID:77924 RC4RecipeStarted (RC4 Started)"
"7628","06/13","19:58:33","Recv","S6F12",Event Report Acknowledge
"7627","06/13","19:58:33","Send","S6F11",CEID:102432 DepositionRecipeStarted
"7626","06/13","19:58:33","Recv","S6F12",Event Report Acknowledge
"7625","06/13","19:59:22","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"7624","06/13","19:59:22","Recv","S6F12",Event Report Acknowledge
"7623","06/13","19:59:27","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"7622","06/13","19:59:27","Recv","S6F12",Event Report Acknowledge
"7621","06/13","19:59:27","Send","S6F11",CEID:78193 WaferMovedStartFERbtLP1
